label,tweet
0,"['louistomlinson', 'rooster', 'simulation', 'want', 'climb', 'vast', 'expanse', 'mountain', 'reached', 'leakage']"
0,"['dont', 'see', 'finding', 'dory', 'alone', 'dory']"
0,"['anderson', 'cooper', 'lemon', 'like', 'gay', 'thrown', 'building', 'sharia', 'ndamendment']"
0,"['versailles', 'men', 'look', 'like', 'early', 'throwback', 'day']"
0,"['preparing', 'launch', 'online', 'gallery', 'large', 'walla', 'awork', 'comingsoon', 'gallery', 'launch']"
0,"['actor', 'charlie', 'sheen', 'bought', 'seat', 'angel', 'baseball', 'game', 'hope', 'catching', 'home', 'run', 'ball']"
0,"['hard', 'reconcile', 'simon', 'musical', 'genius', 'politics']"
0,"['feel', 'like', 'dog', 'summer', 'hot', 'help', 'sun', 'day']"
0,"['akarinselect', 'pickup', 'mother', 'day', 'akarinselect']"
0,"['new', 'place', 'new', 'track', 'new', 'stalets', 'see', 'europeangp', 'fbaku', 'f', 'redseason', 'seb', 'kimi']"
0,"['another', 'cake', 'throne', 'day', 'gameofthrones', 'monday', 'best', 'day', 'week']"
0,"['horny', 'called', 'asking', 'buy', 'drink', 'morning', 'jiggaboo', 'walk', 'sonic', 'drink', 'hand', 'done']"
0,"['panama', 'beautiful']"
0,"['gym', 'attack', 'bull', 'chase', 'leave', 'lot', 'despite', 'fact', 'youre', 'strong', 'source', 'food', 'fo']"
0,"['happy', 'live', 'love', 'dream', 'dreambig', 'dreamfantasyland', 'lifeisbeautiful', 'behappy']"
0,"['hey', 'guy', 'know', 'wednesday', 'dude', 'hu', 'neck', 'cant', 'stream', 'send', 'getwelljeffer', 'msg', 'twitter']"
0,"['thankful', 'scenic', 'view', 'thankful', 'positive']"
0,"['bestie', 'coming', 'taiwan', 'next', 'year', 'got', 'ta', 'plan', 'soexcited', 'yay', 'bff']"
0,"['son', 'look', 'shy', 'first', 'day', 'school', 'tomorrow', 'proudparent']"
0,"['check', 'twitterww', 'trend', 'trending', 'worldwide', 'bst', 'oscarpistorius', 'diplomalliselilerayakta']"
0,"['happy', 'work', 'conference', 'right', 'mindset', 'lead', 'cultureofdevelopment', 'organization', 'work']"
0,"['hired', 'stupid', 'people', 'uh', 'people', 'hired', 'bos', 'dumbdonny', 'donthecon']"
0,"['china', 'rmb', 'depreciation', 'headwind', 'asian', 'currency', 'anz', 'blog', 'silver', 'gold', 'forex']"
0,"['sick', 'sad', 'concept', 'majority', 'woman', 'woman', 'dont', 'want', 'president', 'bc', 'gender', 'shes', 'democrat', 'ohio']"
0,"['nigga', 'burning', 'wont', 'let', 'know', 'female', 'burning', 'wont', 'let', 'know']"
0,"['th', 'bihday', 'coolest', 'footballer', 'world', 'xabi', 'alonso']"
0,"['first', 'lollipop', 'asiatic', 'lily', 'sundrops', 'narrow', 'leaf', 'evening', 'primrose', 'rose', 'gardenlife']"
0,"['yes', 'make', 'every', 'day', 'minute', 'count', 'something', 'happy', 'day', 'happy', 'father', 'day']"
0,"['sincerest', 'thought', 'go', 'effected', 'shooting', 'orlando', 'many', 'people', 'killed', 'take', 'change', 'smh']"
0,"['father', 'day', 'friend']"
0,"['b', 'love', 'instagood', 'tbt', 'cute', 'beautiful', 'followme']"
0,"['aint', 'nothing', 'like', 'self', 'confidence', 'tapped', 'texas', 'trip', 'needed', 'knew']"
0,"['week', 'staed', 'kinda', 'lame', 'getting', 'better', 'yay', 'wednesdaywisdom']"
0,"['show', 'added', 'traditional', 'pre', 'gig', 'pint', 'premier', 'inn', 'coldplaywembley']"
0,"['today', 'blogger', 'beauty', 'makeuplover', 'lipstick', 'mac', 'maccosmetics', 'macchrischang']"
0,"['wale', 'v', 'england', 'staer', 'real', 'game', 'poland', 'v', 'germany', 'pol']"
0,"['joy', 'iam', 'positive', 'affirmation']"
0,"['megan', 'frye', 'show', 'cou', 'every', 'month', 'smoke', 'cigs', 'sheprollygonnadocrack']"
0,"['job', 'chief', 'angry', 'stolen', 'land', 'nii', 'adjetey', 'obuorbuor', 'ii', 'gbeeowomli', 'mantse']"
0,"['joke', 'suicidesquad', 'thejoker', 'jaredleto']"
0,"['willy', 'picking', 'night', 'morning', 'mean', 'bite', 'hard', 'wrassling', 'game', 'mean', 'ow']"
0,"['rather', 'looking', 'darkclouds', 'think', 'going', 'verywet', 'today']"
0,"['aww', 'yeah', 'good', 'bing', 'bong', 'bing', 'bong']"
0,"['choose', 'happy', 'ralphharston', 'quote', 'weekendinspiration', 'happiness', 'thinkbigsundaywithmarsha']"
0,"['weekend', 'away', 'boy', 'cantwait', 'bestfriend']"
0,"['young', 'ripchristina']"
0,"['need', 'book', 'asap', 'wow', 'foodporn', 'vegan', 'healthylifestyle', 'recipe']"
0,"['fan', 'girl', 'went', 'hair', 'dresser', 'pic', 'emma', 'stone', 'happened', 'still', 'love', 'emma', 'newhair']"
0,"['g', 'manager', 'relaxing', 'work', 'summeime', 'gyy', 'bam', 'awesome']"
0,"['lifeisbeautiful', 'loveit', 'workhard', 'trainhard', 'matter', 'go', 'blessed', 'fitlife']"
0,"['baby', 'dream', 'verona', 'lightweight', 'stroller', 'red', 'bouncingbaby']"
0,"['disney', 'gator', 'attack', 'yearold', 'boy', 'found', 'dead', 'heabreaking', 'blogger', 'momlife']"
0,"['back', 'day', 'five', 'year', 'ago', 'photo', 'nikon', 'viajar', 'journey', 'like']"
0,"['day', 'c', 'best', 'luck', 'santa', 'ono', 'missed']"
0,"['wife', 'hahah']"
0,"['growth', 'indicates', 'people', 'r', 'actually', 'liking', 'movie']"
0,"['know', 'superhero', 'story', 'best', 'insult', 'superheroes', 'dumb', 'mooks', 'come', 'dogooder', 'whiteknight']"
0,"['infuriated', 'jihadis', 'putting', 'murder', 'request', 'saudi', 'fighter', 'pilot', 'participated', 'bombing', 'syria', 'isi']"
0,"['say', 'goodbye', 'family', 'member', 'lucky', 'filled', 'heas', 'lot', 'love']"
0,"['st', 'father', 'day', 'dad', 'world', 'rip', 'dad', 'henry', 'wilsonimu', 'thought', 'fun']"
0,"['lady', 'line', 'give', 'bloodwhen', 'woke', 'morning', 'heard', 'dead', 'thought', 'small', 'thing']"
0,"['funny', 'iam', 'positive', 'affirmation']"
0,"['science', 'stupid', 'nat', 'geo']"
0,"['strength', 'motivation', 'honest', 'review', 'customer', 'zomatoreview', 'zomato']"
0,"['prayer', 'family', 'killed', 'injured', 'orlando', 'florida', 'horrific', 'attack', 'innocent', 'people', 'unbelievably']"
0,"['finland', 'current', 'account', 'fell', 'previous', 'b', 'b', 'april', 'blog', 'silver', 'go']"
0,"['gulf', 'steam', 'moving', 'along', 'eastern', 'seaboard', 'hey', 'republican', 'obamas', 'fault', 'nail']"
0,"['charlie', 'brown']"
0,"['current', 'mood', 'day', 'counting', 'weddingcountdown', 'weddingplanning', 'ch']"
0,"['worldtapasday', 'everyone', 'come', 'celebrate', 'afterwork', 'foodie']"
0,"['appalling', 'customer', 'service', 'without', 'tv', 'broadband', 'cant', 'even', 'fix', 'remotely', 'wait', 'day', 'engineer', 'noweekendtv']"
0,"['worry', 'free', 'kind', 'market', 'scenario', 'financialadvisor', 'financialplanner', 'income', 'money']"
0,"['happy', 'day', 'day']"
0,"['pink', 'wednesday', 'onwednesdayswewearpink', 'goodmorning', 'morningmotivation', 'half']"
0,"['visit', 'wish', 'beautiful', 'fullmoon']"
0,"['sun', 'sunset', 'sunrize', 'swagsnowwinterdaynight', 'nicesmilenaturea', 'photophotograpy']"
0,"['new', 'day', 'new', 'chapter']"
0,"['search', 'yellow', 'page', 'app', 'nearest', 'jack', 'box']"
0,"['beforebed', 'yoga', 'routine', 'help', 'sleep', 'like', 'baby', 'wohasu', 'sleep']"
0,"['model', 'love', 'take', 'time']"
0,"['sad', 'year', 'later', 'still', 'belittling', 'tell', 'act', 'though', 'hear']"
0,"['double', 'screen', 'setup', 'gaming', 'setup', 'led', 'roccat', 'desksetup', 'tbt']"
0,"['back', 'old', 'jean', 'size', 'smaller', 'finger', 'crossed', 'weigh', 'tomorrow', 'yay', 'slimmingworld', 'healthyeating']"
0,"['thankful', 'best', 'friend', 'thankful', 'positive']"
0,"['tomorrow', 'cant', 'wait', 'see', 'like', 'many', 'plus']"
0,"['stop', 'unfiltered', 'feeling', 'puasepuase', 'jummah', 'mubaarak']"
0,"['love', 'statement', 'came', 'man', 'rebuked', 'voter', 'goodluckinnovember', 'loser']"
0,"['thankful', 'family', 'vacation', 'thankful', 'positive']"
0,"['prayfororlando', 'orlando', 'pray', 'praying', 'pulse', 'love', 'compassion', 'lgbt', 'peace', 'never']"
0,"['natural', 'iam', 'positive', 'affirmation']"
0,"['wouldnt', 'even', 'answer', 'simple', 'question']"
0,"['bounteous', 'summer', 'harvest', 'yum', 'gardening']"
0,"['great', 'win', 'unfounately', 'stayed', 'minute', 'daughter', 'complained', 'stomach', 'ache', 'u', 'leave']"
0,"['longbeach', 'gorilla', 'simulator', 'need', 'adapt', 'environment', 'need', 'tear', 'city', 'mater']"
0,"['happy', 'bihday', 'icecube', 'yesterday', 'legendary', 'tupac', 'today', 'bihday', 'legend', 'hiphop']"
0,"['offline', 'nice', 'long', 'night', 'snapchat', 'redhead', 'vermillionred']"
0,"['thankful', 'app', 'thankful', 'positive']"
0,"['yepdefinitely', 'memean', 'meanmuggin', 'stare', 'cat', 'animallovers', 'lol', 'lmao', 'bruh']"
0,"['bihday', 'cake', 'banana', 'split', 'instead', 'madebymylove', 'bihay', 'cake', 'banana']"
0,"['victory', 'nascar', 'race', 'brand', 'hatch']"
0,"['wakeuppeopl', 'one', 'powerful', 'photo', 'motivation']"
0,"['ill', 'pwctalentacademy', 'tonight', 'tomorrow', 'sharing', 'insight', 'corporate', 'responsibility']"
0,"['funny', 'simply', 'truestory']"
0,"['upliftingnews', 'muslim', 'community', 'break', 'fast', 'order', 'donate', 'blood', 'fasting', 'one', 'pil']"
0,"['assuming', 'football', 'rugby']"
0,"['fitnessaddict', 'attack', 'bull', 'chase', 'leave', 'lot', 'despite', 'fact', 'youre', 'strong', 'source']"
0,"['evidently', 'suit', 'told', 'say', 'nothing', 'denver', 'radio', 'legend', 'sandy', 'clough']"
0,"['remember', 'brazilian', 'woman', 'cute', 'blonde', 'jessierogers', 'sunday']"
0,"['received', 'frame', 'nobodyputsbabyinthecorner', 'back', 'box', 'ready', 'put', 'n']"
0,"['expect', 'country', 'elected', 'crookedhillary', 'trump', 'presidential', 'candidate']"
0,"['undoubtedly', 'islamist', 'post', 'trolling', 'muslim', 'mark', 'offensive', 'ratty', 'facebook', 'succumbed', 'ht']"
0,"['number', 'like', 'number', 'retweets', 'number', 'new', 'follows', 'whytwitterisdying', 'makenewfriends', 'reachout']"
0,"['tshi', 'apparel', 'creation', 'graphic', 'aist', 'designer', 'fashion', 'fun', 'customised']"
0,"['orlando', 'victim', 'americansfirst']"
0,"['thankful', 'imagination', 'thankful', 'positive']"
0,"['thankful', 'family', 'vacation', 'thankful', 'positive']"
0,"['news', 'world', 'depressing', 'tried', 'cry', 'every', 'day']"
0,"['brighter', 'note', 'tomorrow', 'looking', 'puppy', 'lab', 'amber', 'mad', 'max', 'spaniel', 'week', 'mayhem']"
0,"['dalton', 'upcoming', 'album', 'freaking', 'dope', 'soproudofhim']"
0,"['enjoying', 'life']"
0,"['secret', 'happy', 'marriage', 'finding', 'people', 'less', 'attractive', 'repo']"
0,"['anton', 'yelchin', 'rip', 'dude', 'star', 'starek', 'trek', 'star', 'rip', 'legend', 'antonyelchin', 'missed']"
0,"['prefect', 'lunch', 'father', 'day', 'thebeaumont', 'colonygrill']"
0,"['aww', 'looser', 'keep', 'loosing', 'follower']"
0,"['blame', 'yellow', 'chuck', 'lmfao']"
0,"['last', 'night', 'wrote', 'word', 'ahead', 'daily', 'goal', 'amwriting', 'writerslife']"
0,"['wakeuppeopl', 'nsa', 'motivation']"
0,"['drug', 'ppl', 'looking', 'like', 'walking', 'dead', 'round']"
0,"['one', 'text']"
0,"['ig', 'twitter', 'fb', 'sc', 'still', 'pressed', 'dm', 'month', 'ago']"
0,"['one', 'roa', 'gbp', 'shop', 'cool', 'home', 'fun']"
0,"['electronic', 'music', 'puntohost', 'cedm', 'edm', 'dj', 'fashion', 'music']"
0,['sta']
0,"['decorative', 'set', 'gbp', 'shop', 'cool', 'home', 'fun']"
0,"['never', 'apa', 'face', 'swap']"
0,"['hebbuli', 'modi', 'speech', 'n', 'feel', 'proud', 'n', 'lucky', 'enough', 'fr', 'st', 'timebornlucky', 'happiness']"
0,"['every', 'single', 'day', 'without', 'doubt', 'make', 'smile', 'boyfriend']"
0,"['listening', 'inthemoog', 'online', 'presented', 'lovely', 'lovete']"
0,"['want', 'wake', 'alexs', 'arm']"
0,"['help', 'little', 'tule', 'cross', 'road', 'nice', 'grain', 'truck', 'driver', 'moved', 'way', 'didnt', 'hit', 'yay']"
0,"['one', 'cantwait']"
0,"['giving', 'away', 'preorder', 'full', 'bean', 'nerdcampmi', 'presentation']"
0,"['small', 'gain', 'fitness', 'fitnessjourney', 'fitnessaddict', 'motivation', 'goal', 'goodvibes']"
0,"['ive', 'tried', 'always', 'hit', 'altf', 'eat', 'mega', 'stuffed', 'oreo', 'cant', 'figure', 'program', 'lol']"
0,"['h', 'thing', 'excited', 'little', 'green', 'paint', 'new', 'brush', 'decor', 'decorator', 'diy', 'sunday']"
0,"['grateful', 'two', 'life', 'friend', 'friendshipgoals', 'selfie', 'blackandwhite']"
0,"['love', 'job', 'tip', 'work', 'happiness', 'work', 'career', 'success']"
0,"['cotd', 'polar', 'bear', 'climb', 'racing', 'angry', 'polar', 'bear', 'climb', 'racing', 'polar', 'bear', 'living', 'cold', 'place', 'looking']"
0,"['refugee', 'immts', 'move', 'cause', 'hype', 'hope', 'prosperity', 'poorer', 'poor']"
0,"['reworking', 'angular', 'workshop', 'let', 'attendee', 'code', 'goodbye', 'boilerplate', 'code']"
0,"['bestseller', 'topsales', 'golf', 'never', 'go', 'bed', 'without', 'dream', 'wakeup', 'without', 'hope']"
0,"['rescue', 'elephant', 'calf', 'nunai', 'looking', 'fuzzy', 'international', 'fund', 'animal', 'welfare', 'rehabilitati']"
0,"['didnt', 'stay', 'long', 'emergency', 'home', 'daughter', 'well', 'soo', 'rush', 'home', 'missed', 'set']"
0,"['wonder', 'paid', 'reffs', 'cant', 'believe', 'watching', 'right', 'nbafinals', 'ref']"
0,"['sirf', 'ashiq', 'log', 'follow', 'karen', 'iqbal', 'galib', 'wasi', 'faraz', 'mohsin', 'ki', 'full', 'poetry', 'add', 'follow', 'f']"
0,"['good', 'morning', 'nice', 'day', 'happy', 'fasting', 'fasting', 'fashionillustration']"
0,"['didnt', 'choose', 'attraction', 'husband', 'anymore', 'friend', 'wife', 'choose', 'shoot', 'gunsact', 'hate', 'orlando']"
0,"['make', 'specialneeds', 'child', 'everywhere']"
0,"['song', 'longer', 'applies']"
0,"['th', 'bihday', 'cake', 'labrador', 'holland', 'southafrica', 'uk', 'bihday', 'cake', 'baking']"
0,"['follow', 'body', 'selfish', 'want', 'live', 'normal', 'life', 'depressed', 'loveme', 'imsecretlyhorny']"
0,"['please', 'like', 'share', 'agree', 'dna', 'dnaquotes', 'quote', 'quoteoftheday', 'love', 'proverb', 'lifestyle']"
0,"['first', 'full', 'complete', 'rest', 'day', 'long', 'time', 'baked', 'crumble', 'first', 'ever', 'youtube', 'video', 'coming', 'evening']"
0,"['visit', 'today', 'dressed', 'ready', 'experience', 'new', 'look']"
0,"['random', 'bihday', 'bourbon', 'day', 'bday', 'week', 'day', 'bam']"
0,"['newjersey', 'bull', 'hill', 'climb', 'reach', 'target', 'complete', 'task', 'survive', 'strong', 'exci']"
0,['fuccckkkkkkkkk']
0,"['fun', 'playing', 'afternoon', 'drum', 'education', 'wednesdaywisdom', 'retweet', 'fl', 'palmbeach']"
0,"['cant', 'wait', 'back', 'belong', 'july', 'cant', 'come', 'soon', 'enough', 'promotion', 'success']"
0,"['fomc', 'worrying', 'signal', 'fed', 'back', 'two', 'hike', 'year', 'message', 'rabobank', 'blog', 'silver', 'gol']"
0,"['need', 'book', 'mine', 'soon']"
0,"['little', 'tomorrow', 'going', 'absolutely', 'fabulous', 'onesleep', 'may', 'beat', 'spoing', 'monte', 'carlo', 'xx']"
0,"['accidentally', 'sent', 'extra', 'wristband', 'firefly', 'excited', 'going', 'favorite', 'boy', 'world', 'goodvibes']"
0,"['breaking', 'people', 'still', 'worst']"
0,"['belle', 'customised', 'trunki', 'bit', 'came', 'today', 'extra', 'fast', 'time', 'ibiza', 'cute', 'cute']"
0,"['best', 'time']"
0,"['great', 'thing', 'coming', 'way', 'inlove', 'stronger', 'ever', 'humble', 'ready']"
0,"['leaving', 'home', 'award', 'wishicoulddothat', 'charity', 'rippleretreat', 'youngcancerpatients']"
0,"['isnt', 'fantastic', 'surrounded', 'smiling', 'pretty', 'face', 'wedding', 'via', 'marriage']"
0,"['surprise', 'highlight', 'would', 'try', 'ask', 'salonaks', 'pink', 'hair', 'trend', 'summer']"
0,"['heal', 'naturally', 'healthy', 'idwp', 'joytrain']"
0,"['homayged', 'go', 'ptxworldtour']"
0,"['would', 'become', 'truly', 'permanently', 'prosperous', 'must', 'first', 'become', 'viuous', 'fathersday']"
0,"['may', 'light', 'triumph', 'darkness', 'may', 'ramadan', 'bring', 'peace', 'harmony', 'joy', 'ramadan', 'ramadankareem']"
0,"['guess', 'mom', 'said', 'going', 'houston', 'bummed', 'said', 'oh', 'period', 'cant', 'go', 'maybe', 'next', 'monday']"
0,"['eclipsebehappyngwebukhxint', 'next', 'generation', 'web', 'hardcore', 'gabba', 'vk']"
0,"['bihday', 'bro', 'dj', 'ike', 'naija', 'wanted', 'may', 'god', 'bless', 'new', 'age', 'love', 'dj', 'ike', 'drp', 'naija']"
0,"['broken', 'pay', 'come', 'late', 'november', 'defeated', 'insane', 'campaign']"
0,"['love', 'abrahamhicks', 'lawofattraction', 'healthy', 'healing', 'joytrain']"
0,"['make', 'happy', 'domoreofwhatmakesyouhappy', 'exploretheworld']"
0,"['next', 'month', 'ill', 'see', 'show', 'le', 'mi', 'gon', 'na', 'odd']"
0,"['forever', 'tropical', 'paradise', 'masswedding', 'ceremony', 'held', 'sanya', 'marriage', 'whererefreshingbegins']"
0,"['phone', 'pic', 'light', 'golden', 'myboy', 'gorgeous', 'photographer', 'day']"
0,"['miscegenation', 'genocide', 'desire', 'seek', 'slaughtering', 'black', 'well']"
0,"['shame', 'suppoing', 'racist', 'like', 'conservative', 'pay', 'love']"
0,"['theyre', 'daily', 'tho', 'imveryinactive']"
0,"['save', 'logins', 'x', 'broker', 'change', 'meme', 'love', 'education', 'university']"
0,"['sad', 'look', 'finish', 'bahama', 'mama', 'haha', 'happy', 'awesome']"
0,"['youre', 'sister', 'never', 'love', 'friend', 'bestfriends', 'cute', 'girl']"
0,"['unfounately', 'due', 'forecast', 'evening', 'cancel', 'summer', 'conce', 'series', 'tonight']"
0,"['feeling', 'complemented', 'amazing', 'nice', 'cost', 'nothing']"
0,"['youve', 'delayed', 'flight', 'even', 'disgusting', 'service', 'provide', 'suppo', 'staff', 'assist', 'depaures']"
0,"['bodyweight', 'session', 'workout', 'bodyweight', 'calisthenics', 'health', 'hydrate', 'like', 'love', 'follow', 'repost', 'smile']"
0,"['horrible', 'land', 'father', 'day', 'many', 'family', 'missing', 'kid', 'edc', 'fathersday', 'horrible']"
0,"['think', 'year', 'wakeup', 'late', 'finalsnothing']"
0,"['update', 'social', 'analytics', 'rainmaker', 'raspberrypi', 'vsupercars']"
0,"['funny', 'thing', 'man', 'hasnt', 'anything', 'eah', 'worry', 'go', 'get', 'married', 'robe', 'frost']"
0,"['race', 'taipei', 'food', 'lose', 'weight', 'effectively']"
0,"['year', 'bbuk', 'going', 'good', 'summer', 'housemate', 'backing', 'seems', 'nice', 'quiet', 'guy', 'see']"
0,"['laugh', 'oreo', 'lady', 'gaga', 'sunday', 'day']"
0,"['listening', 'cant', 'stop', 'feeling', 'give', 'right', 'summer', 'buzz', 'summer', 'justintimberlake', 'buzz', 'music', 'apple', 'iphone']"
0,"['tv', 'breakfast', 'whats', 'happening']"
0,"['aww', 'yeah', 'good', 'bing', 'bong', 'bing', 'bong']"
0,"['looked', 'small', 'amateurish', 'question', 'inappropriate', 'unjustly', 'harsh']"
0,"['french', 'gallery']"
0,"['dance', 'music', 'video', 'sorry', 'music', 'video', 'creativity', 'scarce']"
0,"['let', 'drink', 'jagerbombs', 'ibiza', 'ibiza', 'lovelife', 'shotgirl', 'manager', 'tan', 'shos']"
0,"['know', 'still', 'travel', 'great', 'team', 'work']"
0,"['open', 'house', 'facial', 'beauty', 'education', 'harley', 'st', 'today']"
0,"['cute', 'fella', 'want', 'binq', 'design', 'dog', 'feeder', 'binqdesign', 'biteslurp', 'dogfeeder']"
0,"['total', 'pay', 'fun', 'end', 'summer', 'verano', 'likelike', 'sex', 'logroo', 'rioja', 'food', 'gay']"
0,"['one', 'week', 'left', 'take', 'break', 'try', 'bit', 'skill', 'shoage']"
0,"['lunch', 'instagood', 'instastyle', 'dinner', 'tagsforliks', 'photooftheday', 'jsfoodies']"
0,"['getting', 'weekend', 'show', 'country', 'music', 'lylepierce']"
0,"['work', 'russellbeckwith', 'soon', 'staytuned', 'friend', 'lyle', 'tapfoags']"
0,"['love', 'life', 'second', 'testify', 'love', 'life', 'fail', 'bitch']"
0,"['cant', 'wait', 'attend']"
0,"['lunch', 'time', 'enjoy']"
0,"['many', 'fan', 'dissointed', 'evehing', 'something', 'like']"
0,"['dont', 'miss', 'one', 'simply', 'follow', 'instruction', 'post', 'chance', 'win']"
0,"['bihday', 'raysup']"
0,"['finally', 'given', 'willing', 'behind', 'work', 'together', 'rid', 'trumpster']"
0,"['try', 'yummy', 'recipe', 'food', 'foodie', 'foodporn', 'recipe', 'recipe', 'fail', 'win', 'htt']"
0,"['focused', 'balancing', 'challenge', 'skill', 'mihaly', 'csikszentmihalyi']"
0,"['received', 'first', 'mean', 'comment', 'today', 'took', 'hard', 'someone', 'actually', 'watched', 'videothank']"
0,"['relaxing', 'time', 'ever', 'japan', 'tokyo', 'tokyolife', 'dream', 'fun', 'friend', 'awesome', 'onsen']"
0,"['check', 'twitterww', 'trend', 'trending', 'worldwide', 'bst', 'oscarpistorius', 'diplomalliselilerayakta']"
0,"['tell', 'struggling', 'news', 'tonight', 'orlando']"
0,"['model', 'love', 'take', 'time']"
0,"['free', 'bird']"
0,"['flashback', 'month', 'sdcc']"
0,"['nat', 'def', 'shiner']"
0,"['keep', 'swimming', 'keep', 'swimming', 'keepjust', 'keep', 'keep', 'swimming', 'dory', 'findingdory']"
0,"['east', 'campervan', 'field', 'new', 'home', 'tuesday', 'bbq', 'tequila']"
0,"['saw', 'damien', 'dandy', 'today', 'hug', 'cawheels']"
0,"['shopping', 'time', 'girl', 'mymood', 'mytime', 'beinlife', 'vacation', 'markantalya']"
0,"['lalienmorfi', 'greciaaaa']"
0,"['youtu', 'bed', 'two', 'dont', 'friendship']"
0,"['quoteoftheday', 'bull', 'dominate', 'bull', 'direct', 'whatever', 'want', 'whe']"
0,"['fun', 'morning', 'session', 'cutie', 'letthekids', 'kid', 'smile', 'tule', 'redslippers']"
0,"['cont', 'also', 'provide', 'colored', 'sticker', 'place', 'nametags', 'member', 'indicate', 'preferred', 'pronoun']"
0,"['edc', 'coming', 'harristiestoarmin', 'van', 'buurrendimitrivegaslikemikehardwell', 'enteainment']"
0,"['smiley', 'little', 'squid', 'baby', 'smile', 'babygirl', 'daughter']"
0,"['waking', 'spraydaily']"
0,"['dust', 'piano', 'gummy', 'beatz', 'beat']"
0,"['lewis', 'remains', 'perfect', 'ranger', 'announcer', 'gon', 'na', 'stroke']"
0,"['witnessed', 'kid', 'day', 'frank', 'slow', 'draw']"
0,"['avicii', 'last', 'tour', 'asia', 'paylife', 'umf', 'umfkorea', 'seoul', 'korea']"
0,"['norway', 'kill', 'whale', 'whale', 'norway', 'killingwhales', 'cruel', 'scandinavia']"
0,"['sure', 'miss', 'old', 'amarillo']"
0,"['help', 'w', 'believe', 'everything', 'read', 'medium', 'biasedrepoing']"
0,"['brave', 'iam', 'positive', 'affirmation']"
0,"['know', 'goner', 'song', 'actually', 'favourite', 'actual', 'real', 'realness']"
0,"['sellout', 'fully', 'expect', 'change', 'stance', 'tpp', 'well', 'sodisappointed', 'twofaced', 'clayfeet']"
0,"['deserve', 'happy', 'wohy', 'thats', 'thats', 'nancy', 'rainwater', 'phd', 'wohy', 'wuvip']"
0,"['wide', 'open', 'space', 'baby', 'landscape', 'painting', 'week', 'dixie', 'chick', 'tonight', 'lifeisgood']"
0,"['weekend', 'congrats', 'bride', 'getting', 'married', 'weekend', 'enjoy', 'weekend']"
0,"['street', 'cred', 'tackling', 'half', 'menu', 'well', 'waiting', 'round', 'two']"
0,"['lou', 'holtz', 'visit', 'texas', 'f', 'charliestrong', 'coach', 'football', 'goal', 'louholtz', 'magic', 'notredame', 'texaslonghorns']"
0,"['see', 'difference']"
0,"['lady', 'dont', 'ever', 'cut', 'none', 'friend', 'ovum', 'man', 'time', 'theyre', 'right', 'mistake', 'man', 'neva', 'loved']"
0,"['even', 'safe', 'anywhere', 'nowadays', 'people', 'went', 'night', 'gone', 'like']"
0,"['nightcap', 'sandiego', 'sandiegoliving', 'darkandstormy', 'whiskey', 'oyster', 'dese', 'lovefood']"
0,"['worked', 'week', 'read', 'petercareys', 'chemistry', 'year', 'tear', 'blue', 'woman', 'finished', 'yet']"
0,"['sad', 'day', 'cherry', 'tree', 'window', 'garden', 'st', 'france', 'school', 'bulldoze', 'progress']"
0,"['teacher', 'silly', 'dance', 'student', 'wanted', 'dance', 'pharrell']"
0,"['personalised', 'p', 'gbp', 'shop', 'cool', 'home', 'fun']"
0,"['peace', 'mind', 'serenity']"
0,"['know', 'mean', 'really', 'ignorant']"
0,"['sculpted', 'gel', 'nail', 'love', 'gel', 'orange', 'black', 'yes', 'rebecca', 'nail', 'plymouth']"
0,"['thats', 'first', 'half', 'week', 'top', 'time', 'top']"
0,"['sweetie', 'lucky', 'jersey', 'lot', 'lot', 'love', 'bennettjames', 'defendtheland', 'allin', 'today']"
0,"['deva', 'day', 'devadubsandrods', 'glamping']"
0,"['oooo', 'tomorrow']"
0,"['marathon', 'bull', 'dominate', 'bull', 'direct', 'whatever', 'want']"
0,"['see', 'among', 'others', 'everybody', 'say', 'yeah']"
0,"['people', 'choose', 'come', 'weak', 'barb', 'burn', 'funny']"
0,"['incredibly', 'sad', 'reading', 'people', 'twitter', 'post', 'badand', 'ignorant', 'people', 'hate', 'gaysmuslims', 'black', 'white']"
0,"['minute', 'broadway', 'biggest', 'night']"
0,"['nearly', 'time', 'lunch', 'time', 'run', 'run', 'who', 'going', 'runlikeyourobbedit']"
0,"['republican', 'rick', 'scott', 'reelected', 'flgov', 'defeating', 'democrat', 'charlie', 'crist']"
0,"['guess', 'going', 'sta', 'watching', 'bringbacknashville']"
0,"['many', 'claim', 'mature', 'high', 'level', 'discernment', 'manipulated', 'unbeliever', 'track', 'record', 'god']"
0,"['hardworking', 'successful', 'best', 'proud', 'smile', 'little', 'joel', 'class', 'well', 'done', 'joel']"
0,"['big', 'thanks', 'dad', 'prenatalease', 'dad', 'father', 'fathersday', 'love', 'respect']"
0,"['model', 'love', 'take', 'time']"
0,"['great', 'night', 'usa', 'winning', 'copa', 'america', 'game', 'lebron', 'led', 'cavs', 'victory']"
0,"['see', 'hillary', 'inspiration', 'jacket']"
0,"['happy', 'hump', 'day', 'tanned', 'bum', 'humpday', 'summer', 'beachbody', 'beach', 'fit', 'fitness']"
0,"['stfu', 'bitch', 'anything', 'wan', 'na', 'talk', 'shit', 'come', 'fucking', 'face', 'bro', 'bitch']"
0,"['hey', 'tuesday']"
